Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code,Days_To_Due,Log_Amount_USD,anomaly_score,is_anomaly
459E29D2,AU Pty,AR,Finance,2188.8,GBP,1.2917,2827.27,USD,2025-05-05,2025-05-22,4538,17,7.947420496292224,-0.010178866341929993,False
44B05A96,CA Corp,AP,R&D,7574.01,GBP,1.2619,9557.64,USD,2025-06-13,2025-07-06,4114,23,9.165200736511391,-0.010694301774339832,False
EE2E3BAF,DE GmbH,AR,R&D,26964.8,CNY,0.1382,3726.54,USD,2025-05-21,2025-06-21,4468,31,8.223503777634301,-0.007859733753501963,False
F169F490,CA Corp,Intercompany,R&D,7828.46,CHF,1.0513,8230.06,USD,2025-05-13,2025-06-24,4592,42,9.015670082461323,-0.011966236726564383,False
64615D22,CA Corp,Intercompany,Finance,16216.85,CAD,0.7981,12942.67,USD,2025-06-23,2025-09-16,4142,85,9.468362144535707,-0.011251655180234021,False
B4E4A598,DE GmbH,Intercompany,HR,17135.86,EUR,1.1125,19063.64,USD,2025-05-14,2025-06-23,4758,40,9.85559058934391,-0.008804708661697191,False
782940DF,UK PLC,AP,Sales,6016.95,CHF,1.121,6745.0,USD,2025-05-25,2025-07-16,4222,52,8.816705015621595,-0.005029064860390675,False
986FEA61,DE GmbH,Intercompany,HR,24906.94,JPY,0.0066,164.39,USD,2025-06-29,2025-08-06,4213,38,5.108306321269702,-0.00149047050827672,False
16D646EA,AU Pty,AP,R&D,2382.07,USD,1.0,2382.07,USD,2025-06-10,2025-09-07,4813,89,7.776144851405038,-0.014465307100090585,False
91375B3B,DE GmbH,AR,IT,12629.01,GBP,1.2955,16360.88,USD,2025-05-12,2025-06-26,4430,45,9.70270951798001,-0.007823396425311158,False
485FF9F9,DE GmbH,Intercompany,Finance,4627.3,AUD,0.6697,3098.9,USD,2025-06-30,2025-09-12,4135,74,8.039125131888419,-0.009885513484415187,False
A7E059CF,US Inc,AR,Manufacturing,26051.7,CNY,0.1439,3748.84,USD,2025-05-31,2025-08-14,4713,75,8.229468451387541,-0.007971158833504965,False
AAA3A062,FR SAS,Intercompany,Manufacturing,18015.11,EUR,1.0554,19013.15,USD,2025-06-21,2025-08-26,4217,66,9.85293871781181,-0.008305654114572458,False
EB476E52,JP Ltd,AP,R&D,15635.6,CNY,0.1453,2271.85,USD,2025-05-20,2025-06-27,4878,38,7.72878982959402,-0.006790003427854352,False
5C85C2CA,DE GmbH,AP,R&D,1729.12,EUR,1.1001,1902.2,USD,2025-05-30,2025-07-06,4035,37,7.551291958988748,-0.012393136859560283,False
5FD2C142,US Inc,AP,IT,10383.72,CHF,1.15,11941.28,USD,2025-06-10,2025-07-26,4710,46,9.38784032349092,-0.006196403222995861,False
1A0EFC78,AU Pty,AP,Logistics,51076.93,USD,1.0,51076.93,USD,2025-06-03,2025-06-20,4279,17,10.84110778465814,-0.01425683267996758,False
B9960A08,FR SAS,Intercompany,Logistics,209513.05,EUR,1.0565,221350.54,USD,2025-05-06,2025-07-15,4285,70,12.307507395443517,-0.010323494864945937,False
8D53A973,UK PLC,AR,HR,52209.28,EUR,1.1464,59852.72,USD,2025-05-14,2025-07-12,4698,59,10.999658864443024,-0.007312070173814578,False
602AFE4B,DE GmbH,AR,Manufacturing,105448.14,GBP,1.2847,135469.23,USD,2025-06-30,2025-08-16,4291,47,11.81650719036621,-0.00984192428663716,False
7B541789,FR SAS,AR,IT,20839.13,CHF,1.0943,22804.26,USD,2025-06-09,2025-07-16,4567,37,10.034746490089361,-0.0033182900555477346,False
379DBD99,AU Pty,Intercompany,R&D,7488.41,CHF,1.1258,8430.45,USD,2025-06-29,2025-08-18,4898,50,9.03972404094974,-0.009113782351973077,False
189C265F,CA Corp,AP,Finance,23495.65,AUD,0.7194,16902.77,USD,2025-05-22,2025-07-04,4404,43,9.735291952956285,-0.010935420616271896,False
F3F48C45,JP Ltd,AR,Manufacturing,16881.43,JPY,0.0066,111.42,USD,2025-06-01,2025-06-24,4889,23,4.722241857573929,-0.0015843867879465345,False
3A902F0C,DE GmbH,AP,Sales,112444.37,JPY,0.0066,742.13,USD,2025-05-22,2025-07-16,4224,55,6.6108709957655565,-0.004416180393843561,False
DEEFD141,US Inc,Intercompany,HR,15722.16,CAD,0.7713,12126.5,USD,2025-05-19,2025-07-06,4098,48,9.403230880119372,-0.005453176506336754,False
EE6EC864,FR SAS,AP,R&D,129949.31,CNY,0.136,17673.11,USD,2025-05-03,2025-06-18,4724,46,9.7798561358902,-0.008657845467741343,False
2C4863E3,DE GmbH,Intercompany,HR,13446.96,USD,1.0,13446.96,USD,2025-05-26,2025-07-07,4296,42,9.50658270066404,-0.006013282930805386,False
CD595662,AU Pty,AP,HR,30820.94,JPY,0.0075,231.16,USD,2025-05-30,2025-06-26,4138,27,5.447426789135878,0.0028562203914729856,True
04DBEFEC,FR SAS,AP,R&D,25417.3,EUR,1.1044,28070.87,USD,2025-06-24,2025-08-24,4819,61,10.24252328630334,-0.014758099069083985,False
9CD7551D,JP Ltd,AR,Finance,14680.5,USD,1.0,14680.5,USD,2025-06-16,2025-09-06,4115,82,9.594343476785015,-0.010175347067436058,False
32010E8A,AU Pty,AR,R&D,54188.62,JPY,0.0072,390.16,USD,2025-06-10,2025-07-06,4934,26,5.969116683444074,-0.006479195842677032,False
53CFCC0E,FR SAS,AP,Finance,20519.94,JPY,0.0071,145.69,USD,2025-05-04,2025-06-16,4093,43,4.9883215164996715,-0.006392191975075845,False
36108971,US Inc,AP,Finance,44819.07,EUR,1.1346,50851.72,USD,2025-06-18,2025-07-15,4358,27,10.836688890704933,-0.008211098035081299,False
2B6A31C7,UK PLC,AP,Manufacturing,76427.36,USD,1.0,76427.36,USD,2025-06-03,2025-06-23,4039,20,11.244109110463864,-0.010685524178376926,False
83D7258B,CA Corp,AP,Manufacturing,10324.92,CAD,0.72,7433.94,USD,2025-06-16,2025-09-02,4520,78,8.913945788922218,-0.009601585956882819,False
4AC59FEC,US Inc,AR,Manufacturing,34413.57,GBP,1.3049,44906.27,USD,2025-06-17,2025-07-28,4152,41,10.71235497599095,-0.007550329237865472,False
3CDD6D9B,US Inc,AP,Manufacturing,22823.71,CHF,1.0613,24222.8,USD,2025-06-04,2025-08-12,4144,69,10.095090899928323,-0.006078233211280704,False
2225D887,FR SAS,AP,HR,21438.15,EUR,1.1178,23963.56,USD,2025-05-25,2025-07-12,4756,48,10.084331351316692,-0.00893390880570133,False
7B7E4B6C,UK PLC,AP,IT,33817.47,EUR,1.1477,38812.31,USD,2025-05-11,2025-06-04,4916,24,10.566518508023286,-0.007650154946211241,False
2713C87F,JP Ltd,Intercompany,IT,32420.95,USD,1.0,32420.95,USD,2025-05-15,2025-07-23,4791,69,10.3865909415376,-0.007750009533998903,False
11F13F6F,FR SAS,AP,HR,4251.34,GBP,1.3487,5733.78,USD,2025-05-09,2025-07-03,4052,55,8.654304667886084,-0.005034780945640638,False
9CFBA83C,UK PLC,AR,IT,11658.68,GBP,1.2994,15149.29,USD,2025-05-11,2025-08-01,4441,82,9.625774952668502,-0.004067718175560064,False
30F89A09,AU Pty,Intercompany,Finance,16454.4,AUD,0.705,11600.35,USD,2025-05-11,2025-07-07,4411,57,9.358876749633254,-0.009492909993864651,False
49E98FC6,DE GmbH,Intercompany,IT,9278.75,USD,1.0,9278.75,USD,2025-06-21,2025-07-22,4948,31,9.135589885762196,-0.01102316846021345,False
39D337C1,UK PLC,Intercompany,Sales,4128.03,CNY,0.1409,581.64,USD,2025-05-23,2025-06-11,4758,19,6.36756949990966,-0.0029810290712830034,False
26401FC1,US Inc,Intercompany,HR,4807.39,GBP,1.3257,6373.16,USD,2025-05-22,2025-07-19,4202,58,8.760007596639014,-0.0027295349338015695,False
885D565E,AU Pty,Intercompany,Logistics,65883.26,USD,1.0,65883.26,USD,2025-05-10,2025-06-04,4336,25,11.095654845224693,-0.01363154059477334,False
8F4AD6A5,US Inc,AR,HR,6866.15,EUR,1.1037,7578.17,USD,2025-05-24,2025-07-08,4006,45,8.93315897396026,-0.005835268505201219,False
4C9C0880,AU Pty,AP,Finance,18743.42,AUD,0.742,13907.62,USD,2025-06-19,2025-07-24,4715,35,9.540264070793917,-0.008865720285652079,False
6D262CC9,CA Corp,AR,Sales,20562.78,EUR,1.1252,23137.24,USD,2025-05-01,2025-07-21,4980,81,10.049241939082364,-0.011281558334848563,False
7E66E73A,FR SAS,AP,Sales,12246.57,EUR,1.1389,13947.62,USD,2025-05-04,2025-07-20,4199,77,9.543135857624955,-0.010602252297253034,False
24118BE0,AU Pty,AR,R&D,9750.73,GBP,1.3344,13011.37,USD,2025-05-18,2025-06-08,4700,21,9.473655722479467,-0.006296840544395832,False
C09EB652,DE GmbH,Intercompany,HR,16672.48,GBP,1.2801,21342.44,USD,2025-06-11,2025-07-16,4980,35,9.968499711489597,-0.005022881273691826,False
002B2007,JP Ltd,AP,HR,55861.95,JPY,0.0067,374.28,USD,2025-05-16,2025-07-24,4283,69,5.927672414020202,-0.0012775769660213765,False
802213E6,AU Pty,AP,HR,74696.46,USD,1.0,74696.46,USD,2025-05-20,2025-06-06,4952,17,11.221201367865428,-0.00613630591299319,False
E9D88FE9,FR SAS,AP,IT,12046.33,USD,1.0,12046.33,USD,2025-05-09,2025-05-27,4354,18,9.396598337603558,-0.00613141115006377,False
6BB37C5F,UK PLC,AP,Logistics,6918.81,AUD,0.6949,4807.88,USD,2025-05-22,2025-08-06,4255,76,8.4782194877536,-0.007724490778042603,False
908E4395,US Inc,AR,R&D,169333.35,GBP,1.269,214884.02,USD,2025-05-31,2025-07-12,4318,42,12.277858373360576,-0.0071605531325080185,False
379D338D,AU Pty,Intercompany,Sales,30921.23,CNY,0.1484,4588.71,USD,2025-06-07,2025-08-03,4138,57,8.431572120230712,-0.002708337830208296,False
8747B35B,US Inc,Intercompany,R&D,37814.18,AUD,0.703,26583.37,USD,2025-05-20,2025-08-16,4826,88,10.188078728083827,-0.0101888058638675,False
F2702F38,AU Pty,AR,Finance,9788.22,GBP,1.3146,12867.59,USD,2025-05-04,2025-06-16,4167,43,9.462544737478797,-0.00974597200000471,False
8ABC5891,JP Ltd,Intercompany,Finance,5057.24,AUD,0.7185,3633.63,USD,2025-06-18,2025-07-17,4641,29,8.198262596616289,-0.007194458559746875,False
8B53AF0B,CA Corp,Intercompany,Logistics,42135.28,JPY,0.0071,299.16,USD,2025-06-21,2025-07-18,4906,27,5.70431566581786,-0.005274763792071868,False
EE3ADA2B,FR SAS,AR,Manufacturing,39109.67,CHF,1.1453,44792.31,USD,2025-05-07,2025-07-26,4513,80,10.709814076895046,-0.010027365362100082,False
27881FC6,DE GmbH,AR,Sales,51542.26,EUR,1.0576,54511.09,USD,2025-06-14,2025-07-13,4318,29,10.906177790912006,-0.010542772678650836,False
D4614B62,UK PLC,AP,R&D,48746.06,CNY,0.1448,7058.43,USD,2025-05-18,2025-06-07,4792,20,8.862119590684008,-0.004979801846184462,False
ADFCD912,UK PLC,AP,Logistics,4436.38,EUR,1.0749,4768.66,USD,2025-06-27,2025-09-06,4180,71,8.470030302515935,-0.006897133940244438,False
224BA9A7,CA Corp,AP,R&D,9888.76,USD,1.0,9888.76,USD,2025-06-25,2025-08-19,4854,55,9.19925515738601,-0.01405009518952377,False
5962B7A3,CA Corp,Intercompany,Manufacturing,15192.79,GBP,1.2606,19152.03,USD,2025-06-05,2025-08-21,4460,77,9.86021620663569,-0.010170033892170638,False
2A9D47A4,AU Pty,Intercompany,IT,83065.76,CAD,0.7724,64159.99,USD,2025-06-23,2025-08-06,4181,44,11.069150672595915,-0.008397588489337804,False
1C7DE3AB,DE GmbH,Intercompany,Sales,36307.93,CAD,0.8032,29162.53,USD,2025-05-10,2025-07-09,4704,60,10.280674235037306,-0.01189150172932113,False
013755D1,FR SAS,AR,Sales,10640.14,JPY,0.007,74.48,USD,2025-05-15,2025-07-29,4637,75,4.32386772050035,-0.002133392947644197,False
D5501BE3,UK PLC,AR,Sales,21507.89,GBP,1.3294,28592.59,USD,2025-06-18,2025-08-01,4676,44,10.260937845813862,-0.006510764287444126,False
18D6C556,JP Ltd,Intercompany,Manufacturing,78851.59,AUD,0.7272,57340.88,USD,2025-06-22,2025-07-20,4120,28,10.956786525785128,-0.00798850681144081,False
EA45432D,FR SAS,AR,Manufacturing,39991.27,JPY,0.0074,295.94,USD,2025-06-14,2025-08-31,4594,78,5.693530098191849,0.00033389702501479546,True
AE0F30FB,AU Pty,AP,HR,58155.66,GBP,1.2508,72741.1,USD,2025-05-11,2025-06-25,4084,45,11.19467558807201,-0.005636215857403204,False
2EDB8FC7,AU Pty,AP,R&D,16228.29,USD,1.0,16228.29,USD,2025-05-10,2025-06-15,4547,36,9.69457291340264,-0.013872935354095173,False
E80FB89E,UK PLC,Intercompany,Finance,13164.94,USD,1.0,13164.94,USD,2025-05-24,2025-06-29,4505,36,9.485388470824669,-0.005624508568511488,False
7283E836,JP Ltd,AR,Logistics,74534.57,EUR,1.0871,81026.53,USD,2025-05-20,2025-06-09,4118,20,11.302544252452837,-0.011172293080437434,False
8EC7EACC,JP Ltd,AR,Finance,15952.89,CNY,0.152,2424.84,USD,2025-05-18,2025-07-16,4476,59,7.793933135144388,-0.005649414654137708,False
B7C0774A,DE GmbH,AP,Finance,13827.27,CHF,1.0845,14995.67,USD,2025-06-12,2025-07-18,4313,36,9.6155834554387,-0.009973306245254443,False
5E679CFE,US Inc,AR,IT,11064.52,EUR,1.0734,11876.66,USD,2025-05-06,2025-06-05,4454,30,9.382414603818587,-0.007955400183613182,False
9DAC4D02,CA Corp,AP,HR,14013.32,CNY,0.1505,2109.0,USD,2025-05-06,2025-06-17,4843,42,7.6544432264701125,-0.00794538190158689,False
5BADE2EE,FR SAS,AR,Logistics,39901.84,JPY,0.0073,291.28,USD,2025-06-26,2025-07-27,4946,31,5.677712246923017,-0.005346497527213334,False
2491AA66,AU Pty,AP,Finance,4970.6,JPY,0.0073,36.29,USD,2025-05-19,2025-08-17,4109,90,3.6187251941907292,-0.00468111932419879,False
93908B3E,DE GmbH,AP,Sales,36330.88,CHF,1.0602,38518.0,USD,2025-06-03,2025-06-19,4837,16,10.558906905035101,-0.008192742837846989,False
C0E98AFC,FR SAS,AR,R&D,35402.19,CAD,0.7513,26597.67,USD,2025-05-12,2025-07-17,4185,66,10.18861649351975,-0.010532388361395972,False
D0627B0F,CA Corp,AR,IT,24678.51,CNY,0.1367,3373.55,USD,2025-06-06,2025-08-11,4143,66,8.124017261083617,-0.0051519953575356325,False
0A9F33FE,FR SAS,Intercompany,Finance,6981.67,CAD,0.7433,5189.48,USD,2025-05-07,2025-07-21,4702,75,8.554581457432542,-0.009764561481480583,False
760AF977,DE GmbH,Intercompany,HR,15763.3,EUR,1.1456,18058.44,USD,2025-05-11,2025-07-14,4709,64,9.801423818738288,-0.008997471434394555,False
D0E5CFBE,UK PLC,Intercompany,IT,15153.93,GBP,1.2649,19168.21,USD,2025-05-14,2025-07-03,4537,50,9.861060624966216,-0.002163753724386819,False
A27B67BD,FR SAS,AR,Logistics,17105.36,AUD,0.6672,11412.7,USD,2025-05-08,2025-06-24,4104,47,9.34256966723976,-0.009531563188606207,False
6A2ACE77,FR SAS,AR,Manufacturing,84363.78,USD,1.0,84363.78,USD,2025-06-18,2025-08-16,4121,59,11.342905294912567,-0.011034922803718872,False
239ED97B,DE GmbH,Intercompany,R&D,9584.04,GBP,1.2669,12142.02,USD,2025-06-10,2025-08-25,4923,76,9.40450979809191,-0.010782829964691432,False
8FB67AEB,US Inc,Intercompany,Logistics,7439.91,USD,1.0,7439.91,USD,2025-05-02,2025-06-11,4035,40,8.914748432175612,-0.011035369428747666,False
4A8687D7,FR SAS,Intercompany,Finance,23185.44,USD,1.0,23185.44,USD,2025-05-25,2025-07-23,4364,59,10.051322904019147,-0.012841193113532434,False
D16158C4,JP Ltd,AR,Manufacturing,6697.54,EUR,1.0803,7235.35,USD,2025-05-26,2025-07-15,4055,50,8.886872214610218,-0.008425901366553468,False
08649FB4,UK PLC,Intercompany,Sales,10739.41,CNY,0.1412,1516.4,USD,2025-06-04,2025-06-21,4441,17,7.324753622903975,-0.004381661800469339,False
B09DB24B,US Inc,Intercompany,IT,51503.17,CNY,0.1408,7251.65,USD,2025-05-11,2025-06-07,4915,27,8.889122198304946,-0.004461521030543147,False
3E6C10B8,DE GmbH,Intercompany,Logistics,28102.71,GBP,1.3206,37112.44,USD,2025-05-11,2025-06-03,4191,23,10.521734447144656,-0.009280523026649112,False
780C8298,DE GmbH,Intercompany,Manufacturing,14718.77,GBP,1.3148,19352.24,USD,2025-06-20,2025-08-14,4028,55,9.87061512630157,-0.010626974956001345,False
FB520C9C,US Inc,Intercompany,Logistics,37425.92,GBP,1.2682,47463.55,USD,2025-05-19,2025-07-03,4436,45,10.76773839560099,-0.01017619127402436,False
8ACC2544,UK PLC,Intercompany,R&D,21550.78,EUR,1.1122,23968.78,USD,2025-05-05,2025-07-19,4777,75,10.08454914924697,-0.011736394663947325,False
31F3E7A0,JP Ltd,Intercompany,R&D,35855.29,JPY,0.007,250.99,USD,2025-06-15,2025-07-26,4960,41,5.529389404184368,-0.0025438819236770494,False
7EB0C7AD,AU Pty,Intercompany,Manufacturing,30606.24,USD,1.0,30606.24,USD,2025-05-27,2025-08-08,4051,73,10.328991861261986,-0.013251400254758072,False
522294B7,UK PLC,Intercompany,Logistics,20231.96,CHF,1.0756,21761.5,USD,2025-05-25,2025-06-29,4268,35,9.987943584076444,-0.006350798294965876,False
93346B8D,FR SAS,AR,Manufacturing,14429.16,USD,1.0,14429.16,USD,2025-05-22,2025-08-01,4808,71,9.577075739717532,-0.012255423853572034,False
3AB9F372,UK PLC,AP,R&D,10046.46,EUR,1.118,11231.94,USD,2025-06-12,2025-07-22,4512,40,9.326605812222514,-0.010684469247107642,False
B5B328A5,AU Pty,AP,IT,15212.0,USD,1.0,15212.0,USD,2025-06-09,2025-08-01,4231,53,9.62990560446313,-0.00764798940768352,False
1EB2CB40,UK PLC,AR,IT,14324.07,CAD,0.7269,10412.17,USD,2025-06-20,2025-09-16,4544,88,9.250826630143296,-0.00654327957673384,False
30ED1AA5,UK PLC,AR,Logistics,4512.58,CAD,0.8108,3658.8,USD,2025-05-20,2025-06-24,4951,35,8.205163780093587,-0.00827817011786347,False
079CF701,JP Ltd,AP,R&D,35567.08,CNY,0.1501,5338.62,USD,2025-06-21,2025-08-25,4122,65,8.582909768373483,-0.01069006254234256,False
74024D13,CA Corp,Intercompany,Finance,23625.16,CHF,1.1211,26486.17,USD,2025-05-02,2025-05-24,4802,22,10.184415743792007,-0.009991852994605976,False
DB3BEF60,UK PLC,AP,Manufacturing,7888.41,AUD,0.7441,5869.77,USD,2025-05-01,2025-07-23,4963,83,8.677741079687877,-0.006006197637166921,False
B9632459,DE GmbH,Intercompany,R&D,22423.52,JPY,0.0065,145.75,USD,2025-05-06,2025-06-30,4862,55,4.988730458708206,-0.00480645709580324,False
343BEFCD,CA Corp,AR,Finance,25340.92,USD,1.0,25340.92,USD,2025-06-01,2025-07-13,4033,42,10.140215220539098,-0.012378594586401559,False
58E21AB2,DE GmbH,AP,Finance,3844.79,GBP,1.2504,4807.53,USD,2025-05-26,2025-08-21,4636,87,8.47814670308493,-0.00870846400954689,False
8D092A78,UK PLC,Intercompany,Logistics,38330.22,GBP,1.3477,51657.64,USD,2025-06-14,2025-07-20,4196,36,10.852412740325752,-0.0037322913734332275,False
F162C16D,FR SAS,Intercompany,HR,18907.56,CHF,1.0977,20754.83,USD,2025-05-23,2025-07-31,4717,69,9.940582450051314,-0.007529533777520414,False
0429C0EB,UK PLC,AR,HR,23769.93,CHF,1.0533,25036.87,USD,2025-05-19,2025-07-24,4009,66,10.128144757698132,-0.0017765990670935983,False
B9BDCFC1,US Inc,Intercompany,Logistics,39202.78,CNY,0.142,5566.79,USD,2025-05-04,2025-06-12,4099,39,8.624753485785766,-0.010042037432386963,False
C8815061,FR SAS,AP,Logistics,76275.76,JPY,0.0068,518.68,USD,2025-05-28,2025-08-11,4090,75,6.2532132375332585,-0.007844644666974876,False
4C18E73F,DE GmbH,Intercompany,Logistics,27827.74,AUD,0.6985,19437.68,USD,2025-05-15,2025-07-25,4128,71,9.87502017447447,-0.007039344102946321,False
DD461196,DE GmbH,Intercompany,Logistics,13181.52,USD,1.0,13181.52,USD,2025-06-27,2025-09-11,4082,76,9.48664698856638,-0.014988139211609242,False
117AAF2A,DE GmbH,AR,Finance,6917.29,USD,1.0,6917.29,USD,2025-05-29,2025-06-20,4912,22,8.84192390824846,-0.009322243852158851,False
037FCF36,FR SAS,AP,IT,9376.41,GBP,1.2538,11756.14,USD,2025-06-13,2025-07-18,4071,35,9.372215994596452,-0.004175881575016915,False
2E6CAD7F,FR SAS,AR,Sales,9187.09,AUD,0.6962,6396.05,USD,2025-06-23,2025-08-24,4161,62,8.763592225583418,-0.009006043032802225,False
CCE261A3,JP Ltd,Intercompany,Finance,18391.68,USD,1.0,18391.68,USD,2025-06-11,2025-06-28,4876,17,9.819708038356328,-0.00887883897492242,False
D405C54F,AU Pty,Intercompany,Sales,22026.81,AUD,0.7332,16150.06,USD,2025-05-20,2025-08-14,4189,86,9.689740961171864,-0.0074760661995254,False
E761149A,AU Pty,AR,IT,27789.0,USD,1.0,27789.0,USD,2025-06-12,2025-09-08,4619,88,10.23243152273655,-0.008733286455823108,False
ED9D72C5,FR SAS,AR,IT,16488.9,EUR,1.0692,17629.93,USD,2025-05-11,2025-07-24,4406,74,9.777410024993257,-0.004567235238715717,False
E1D49AE6,JP Ltd,AP,R&D,49519.15,CHF,1.1034,54639.43,USD,2025-05-29,2025-06-28,4351,30,10.908529363906238,-0.004489207831080755,False
E77BE6A7,US Inc,Intercompany,Sales,89526.62,JPY,0.0072,644.59,USD,2025-06-07,2025-06-29,4784,22,6.4701646273686135,0.002179186763867136,True
0BB2028B,DE GmbH,Intercompany,Manufacturing,34643.87,CNY,0.153,5300.51,USD,2025-06-09,2025-07-15,4392,36,8.57574696462268,-0.009417654538694309,False
AE415A5A,FR SAS,AP,HR,37423.4,GBP,1.2538,46921.46,USD,2025-05-08,2025-06-30,4313,53,10.756251731060544,-0.0071034820613898875,False
A88D4109,US Inc,Intercompany,Logistics,105787.26,JPY,0.0067,708.77,USD,2025-06-21,2025-08-30,4542,70,6.564940973892307,-0.004216122700943736,False
56DA9AF6,AU Pty,AR,R&D,25969.79,CNY,0.1532,3978.57,USD,2025-05-05,2025-06-09,4206,35,8.288929052240716,-0.006411360989710624,False
903C1B30,FR SAS,AP,Manufacturing,6035.32,EUR,1.1242,6784.91,USD,2025-05-16,2025-07-12,4805,57,8.822603682656757,-0.009776058026418843,False
D1C70F9E,UK PLC,AR,Logistics,77447.86,EUR,1.0957,84859.62,USD,2025-05-26,2025-08-09,4121,75,11.348765424880934,-0.009517858271423152,False
53AB496E,DE GmbH,AP,HR,11617.08,EUR,1.1308,13136.59,USD,2025-05-12,2025-06-15,4675,34,9.4832328657802,-0.008756744509307302,False
7CC3E45A,AU Pty,AP,R&D,31887.56,AUD,0.7491,23886.97,USD,2025-05-19,2025-06-08,4654,20,10.0811302639175,-0.005416000844405078,False
71964FA4,JP Ltd,AP,Finance,10107.57,CNY,0.1483,1498.95,USD,2025-06-06,2025-08-14,4787,69,7.3131870532014,-0.005377045941696579,False
EF18B129,UK PLC,Intercompany,HR,18384.05,JPY,0.0069,126.85,USD,2025-05-10,2025-07-21,4774,72,4.850857701737196,-0.0006729498847707349,False
57BE595D,CA Corp,AP,Finance,30029.55,CNY,0.15,4504.43,USD,2025-06-10,2025-08-18,4556,69,8.413038614987979,-0.010176151727786076,False
20848C14,DE GmbH,AR,Manufacturing,22685.18,JPY,0.0074,167.87,USD,2025-05-01,2025-07-03,4077,63,5.129129188144045,-0.0025370601604650656,False
72D776CD,FR SAS,AP,Sales,18357.77,EUR,1.1344,20825.05,USD,2025-06-15,2025-08-17,4901,63,9.943959885932056,-0.0108184886839513,False
F8EF8B21,DE GmbH,AP,Manufacturing,53414.62,GBP,1.3083,69882.35,USD,2025-06-03,2025-08-25,4606,83,11.154582702423497,-0.009409511332449993,False
B0452472,US Inc,Intercompany,R&D,20587.95,EUR,1.0577,21775.87,USD,2025-05-14,2025-07-24,4950,71,9.988603676334177,-0.01255685466290396,False
F2EBF549,UK PLC,AP,Finance,41672.89,CAD,0.8073,33642.52,USD,2025-05-04,2025-06-15,4529,42,10.423575745949284,-0.008380063278903227,False
EB79EB8A,DE GmbH,AR,Finance,18601.19,JPY,0.0075,139.51,USD,2025-05-02,2025-06-24,4948,53,4.945278660618249,-0.007294132003306364,False
33D56F90,JP Ltd,AR,HR,68646.45,JPY,0.0074,507.98,USD,2025-05-01,2025-06-02,4376,32,6.2324087230476986,0.0019573731792837945,True
97D1AAA8,CA Corp,Intercompany,HR,70072.15,AUD,0.6555,45932.29,USD,2025-06-07,2025-07-22,4618,45,10.734945405496914,-0.004772396035573889,False
C8B11AB0,FR SAS,Intercompany,Manufacturing,94424.39,JPY,0.007,660.97,USD,2025-05-03,2025-05-28,4816,25,6.495220237689608,-0.0045450115553477555,False
9B8D5E73,AU Pty,AR,Sales,8490.31,CAD,0.7506,6372.83,USD,2025-06-21,2025-08-14,4899,54,8.759955823771278,-0.010505221197733061,False
4A7E42CA,DE GmbH,AP,IT,22789.01,JPY,0.0069,157.24,USD,2025-05-31,2025-07-15,4383,45,5.064112867874402,-0.0018697401120770785,False
42CF296B,AU Pty,Intercompany,R&D,2180.0,CNY,0.1426,310.87,USD,2025-06-30,2025-07-19,4779,19,5.74258643431314,-0.004767290553183368,False
F9BE5219,DE GmbH,AR,Logistics,2870.23,CAD,0.8093,2322.88,USD,2025-06-30,2025-09-26,4177,88,7.750993481526788,-0.011389282421284286,False
C4109820,FR SAS,Intercompany,Logistics,98832.39,EUR,1.0933,108053.45,USD,2025-06-29,2025-08-05,4577,37,11.59039054572371,-0.012499056090172267,False
9BC19385,DE GmbH,Intercompany,IT,2703.95,GBP,1.289,3485.39,USD,2025-06-23,2025-08-30,4217,68,8.156622095898037,-0.004289836565203375,False
0B19BDB5,AU Pty,Intercompany,Sales,6865.67,USD,1.0,6865.67,USD,2025-06-01,2025-06-19,4009,18,8.834434551546337,-0.009145208938999172,False
05200C42,DE GmbH,AR,IT,53446.05,GBP,1.2761,68202.5,USD,2025-06-18,2025-07-26,4128,38,11.130251162162839,-0.0027227821828614274,False
25713321,US Inc,Intercompany,Sales,221647.52,CHF,1.0725,237716.97,USD,2025-05-25,2025-06-25,4504,31,12.378840249985949,-0.0034972128232514943,False
515AD671,US Inc,AR,IT,13774.7,CNY,0.1535,2114.42,USD,2025-05-12,2025-06-20,4221,39,7.657008653325954,-0.003930187746694347,False
D3454ACD,CA Corp,AR,Sales,7459.12,CHF,1.1351,8466.85,USD,2025-05-21,2025-06-07,4890,17,9.044031918352,-0.004849871605535072,False
3DF622DD,JP Ltd,AR,Logistics,34505.11,JPY,0.0065,224.28,USD,2025-06-10,2025-09-03,4875,85,5.417344072969677,-0.0025502973906769144,False
8E385512,DE GmbH,AP,Finance,140669.32,GBP,1.3098,184248.68,USD,2025-05-29,2025-07-16,4911,48,12.124047073279383,-0.008905661248850782,False
87C83B54,CA Corp,Intercompany,HR,43055.13,AUD,0.7314,31490.52,USD,2025-05-08,2025-07-01,4932,54,10.357473582221985,-0.007669269519300248,False
44E18CA6,US Inc,AR,IT,29824.54,EUR,1.0975,32732.43,USD,2025-05-04,2025-07-24,4822,81,10.39615215882691,-0.005544479774001965,False
