Invoice_ID,Entity,Type,Business_Unit,Amount_FCY,Currency,FX_Rate,Amount_USD,Functional_Currency,Transaction_Date,Due_Date,GL_Code,Days_To_Due,Log_Amount_USD,anomaly_score,is_anomaly
F1850C13,FR SAS,Intercompany,R&D,6958.4,GBP,1.2836,8931.8,USD,2024-09-25,2024-11-25,4266,61,9.097485174556097,-0.009829966084694275,False
F2218727,CA Corp,AP,Sales,16156.19,AUD,0.6997,11304.49,USD,2024-04-24,2024-06-09,4087,46,9.333043727426013,-0.006838296202203609,False
F002341B,US Inc,AR,HR,4852.76,CAD,0.7269,3527.47,USD,2024-01-16,2024-02-18,4134,33,8.16861962820834,-0.004350055162711086,False
F90127F6,FR SAS,AP,Finance,25775.63,USD,1.0,25775.63,USD,2024-10-25,2024-12-15,4206,51,10.157223546458853,-0.011275108257383204,False
5C32CC55,FR SAS,Intercompany,Sales,46976.24,GBP,1.3182,61924.08,USD,2024-10-22,2024-11-09,4570,18,11.03368054624207,-0.007967979406919734,False
DA36F990,DE GmbH,AP,HR,39568.68,CHF,1.1141,44083.47,USD,2024-07-14,2024-10-02,4286,80,10.693862845219076,-0.006862147279035391,False
3182EF26,DE GmbH,AP,R&D,49025.93,USD,1.0,49025.93,USD,2024-10-20,2025-01-18,4223,90,10.800125017959218,-0.013021860593696977,False
A31C508B,DE GmbH,Intercompany,Finance,11585.24,CHF,1.092,12651.08,USD,2024-06-22,2024-07-25,4487,33,9.44557690751652,-0.010455206361358826,False
7584AAC6,DE GmbH,Intercompany,Sales,12578.01,EUR,1.1358,14286.1,USD,2025-03-09,2025-05-22,4641,74,9.56711231121072,-0.011053367226591615,False
D74A5AD3,DE GmbH,AR,IT,30217.73,CHF,1.0639,32148.64,USD,2024-04-25,2024-08-12,4562,109,10.378156532091408,-0.006718552431174918,False
0E2F93EC,AU Pty,Intercompany,IT,36614.85,CHF,1.1028,40378.86,USD,2024-01-17,2024-04-22,4153,96,10.606086424797915,-0.006107252778747463,False
1C9490D4,CA Corp,AP,IT,116479.93,EUR,1.1176,130177.97,USD,2024-10-14,2024-11-06,4726,23,11.776665474973399,-0.009938813792431556,False
BC564C79,FR SAS,AR,Sales,15614.12,USD,1.0,15614.12,USD,2024-06-14,2024-09-24,4045,102,9.655994954605998,-0.010485289914598683,False
E8752754,CA Corp,Intercompany,Manufacturing,24470.22,EUR,1.0515,25730.44,USD,2024-09-07,2024-10-01,4532,24,10.155468869508441,-0.011619438764633117,False
3B1C72C6,UK PLC,AR,HR,53245.93,EUR,1.0798,57494.96,USD,2024-12-11,2025-03-15,4499,94,10.959469963447466,-0.0047011516207230986,False
EAF4C09A,US Inc,Intercompany,Sales,6618.04,GBP,1.2673,8387.04,USD,2024-05-28,2024-07-02,4318,35,9.034562160727656,-0.004544119488069431,False
33FD1EED,DE GmbH,AP,IT,41218.2,JPY,0.0074,305.01,USD,2024-01-23,2024-03-29,4864,66,5.723617781156972,-0.0037954610115786824,False
59016750,FR SAS,AR,Sales,31991.9,CAD,0.82,26233.36,USD,2025-05-30,2025-06-22,4698,23,10.174825280930932,-0.008419997596039286,False
7D7432A7,UK PLC,AP,Sales,44512.85,USD,1.0,44512.85,USD,2024-09-25,2024-11-25,4273,61,10.703555655685525,-0.009941440423335723,False
A89A6103,DE GmbH,AP,Sales,6663.2,CAD,0.7396,4928.1,USD,2024-09-16,2024-11-14,4424,59,8.502911694590468,-0.010335788159045345,False
08421A05,UK PLC,AP,R&D,15455.64,USD,1.0,15455.64,USD,2024-09-23,2024-12-06,4865,74,9.645793963462513,-0.010340284300980773,False
4B60A0E8,JP Ltd,AP,IT,44771.21,GBP,1.2961,58027.97,USD,2025-06-10,2025-08-24,4780,75,10.968697647587186,-0.003492449485877791,False
036A0BE3,JP Ltd,AP,Manufacturing,75595.42,CHF,1.1231,84901.22,USD,2024-01-22,2024-02-11,4710,20,11.34925552036747,-0.004727844954960925,False
9537A186,DE GmbH,AR,Sales,81855.15,AUD,0.6674,54630.13,USD,2025-02-02,2025-05-04,4510,91,10.908359145781368,-0.00943112204375618,False
BABA6118,UK PLC,AP,R&D,29232.24,CNY,0.1383,4042.82,USD,2024-01-03,2024-03-27,4211,84,8.304945068763988,-0.008561011688722864,False
1F8991F4,FR SAS,Intercompany,Sales,14068.07,JPY,0.0069,97.07,USD,2025-01-02,2025-02-22,4594,51,4.585681509404229,0.0009619392197389165,True
BA3582F0,US Inc,AP,Manufacturing,70308.73,USD,1.0,70308.73,USD,2024-09-03,2024-10-14,4740,41,11.160665475049296,-0.0066666475112384105,False
77536024,UK PLC,AR,HR,12247.26,JPY,0.007,85.73,USD,2024-07-01,2024-09-28,4305,89,4.462799844696365,-0.0009542760505606984,False
102FE9D1,JP Ltd,AP,Finance,25985.97,CHF,1.0632,27628.28,USD,2024-07-10,2024-11-02,4371,115,10.226631358946008,-0.006053057633873593,False
F83543A6,FR SAS,AR,R&D,23773.84,AUD,0.6691,15907.08,USD,2024-04-12,2024-07-25,4112,104,9.674582435231205,-0.009732291977706253,False
A76659D3,JP Ltd,AP,Logistics,51393.31,EUR,1.1289,58017.91,USD,2024-12-23,2025-01-13,4046,21,10.968524270873623,-0.01131674289545076,False
193E5725,CA Corp,AP,Logistics,5553.49,CAD,0.7889,4381.15,USD,2024-11-09,2024-12-14,4522,35,8.385294750514321,-0.006213475715020844,False
A0F618B4,DE GmbH,AR,Finance,45411.28,GBP,1.2562,57045.65,USD,2025-02-23,2025-04-11,4441,47,10.951624633145427,-0.010483280498015057,False
5E3E8E1D,FR SAS,AR,Logistics,18086.9,EUR,1.0703,19358.41,USD,2024-09-21,2024-10-07,4144,16,9.870933885159578,-0.00989581132998718,False
F7E5E601,FR SAS,Intercompany,Manufacturing,6580.86,USD,1.0,6580.86,USD,2025-01-09,2025-04-14,4822,95,8.792072659146413,-0.009036203859601188,False
F13AC343,US Inc,Intercompany,Finance,2111.17,EUR,1.1272,2379.71,USD,2025-01-22,2025-02-10,4268,19,7.775154041504888,-0.00756437087872619,False
D24F5F94,DE GmbH,AR,IT,13120.57,JPY,0.0067,87.91,USD,2024-09-10,2024-11-29,4210,80,4.487624622133048,-0.001980440086129187,False
5D6022D5,UK PLC,Intercompany,Sales,11953.13,AUD,0.6963,8322.96,USD,2024-04-14,2024-06-27,4886,74,9.026893382119951,-0.005750781092938917,False
1DF6C0E8,CA Corp,AP,Sales,5211.89,CNY,0.1432,746.34,USD,2024-10-08,2025-01-19,4900,103,6.616520235530809,-0.0074918022667010975,False
60CDDD31,DE GmbH,AR,IT,22523.73,GBP,1.3303,29963.32,USD,2024-09-16,2024-12-17,4506,92,10.307762619492793,-0.006209065528242741,False
09B295C7,US Inc,AP,IT,7091.02,EUR,1.0649,7551.23,USD,2024-08-10,2024-08-25,4736,15,8.929598162870052,-0.005201324378226069,False
799FD581,UK PLC,AR,Sales,4551.37,USD,1.0,4551.37,USD,2024-04-13,2024-06-18,4073,66,8.423403255455435,-0.008030130381923573,False
7F39B831,US Inc,AR,R&D,5802.37,EUR,1.093,6341.99,USD,2024-07-13,2024-09-07,4520,56,8.755105545091585,-0.008931328189513366,False
7EC12EDD,DE GmbH,AP,R&D,86602.48,EUR,1.1271,97609.66,USD,2024-09-20,2024-10-10,4587,20,11.488741987748446,-0.006594145851505584,False
C7AFB337,AU Pty,Intercompany,IT,37860.9,AUD,0.7144,27047.83,USD,2025-05-03,2025-07-10,4606,68,10.205399030104429,-0.007595703936204956,False
8E323B50,US Inc,AP,Logistics,10013.6,CAD,0.7272,7281.89,USD,2024-06-09,2024-07-10,4895,31,8.893283040437781,-0.012441189699536948,False
AFED1D64,US Inc,Intercompany,Sales,33969.92,CAD,0.7555,25664.27,USD,2024-12-11,2025-01-17,4117,37,10.152893995102714,-0.0070494638612288996,False
882BB937,AU Pty,AR,HR,15229.1,CHF,1.0815,16470.27,USD,2024-11-25,2025-01-25,4667,61,9.709372930095652,-0.0058416340139639256,False
114E04F9,FR SAS,Intercompany,Manufacturing,21447.89,CHF,1.1119,23847.91,USD,2025-02-25,2025-05-02,4265,66,10.079493792966025,-0.008730664169287972,False
97ED371C,DE GmbH,AR,HR,3984.84,GBP,1.3224,5269.55,USD,2024-06-18,2024-10-02,4107,106,8.569890000416207,-0.005346253563302705,False
1F525857,US Inc,AR,R&D,15220.84,EUR,1.0618,16161.49,USD,2024-04-22,2024-06-24,4757,63,9.690448404363758,-0.010821065343302017,False
9E940AD8,US Inc,Intercompany,HR,15978.79,CAD,0.7643,12212.59,USD,2024-06-06,2024-06-23,4419,17,9.410304545182981,-0.004827514249369835,False
00E36826,JP Ltd,Intercompany,Sales,4583.89,USD,1.0,4583.89,USD,2024-09-22,2024-12-30,4754,99,8.43052139312687,-0.00886727921823316,False
E1C10CE4,US Inc,Intercompany,IT,10026.7,CHF,1.0666,10694.48,USD,2025-05-19,2025-09-16,4385,120,9.277576501294808,-0.005986644661338414,False
A7DEEAF3,UK PLC,AP,Sales,42395.01,CNY,0.1546,6554.27,USD,2024-09-07,2024-11-01,4451,55,8.78802458528087,-0.006505023940627241,False
D1B7049D,US Inc,AR,R&D,37043.82,GBP,1.319,48860.8,USD,2025-02-05,2025-02-26,4499,21,10.796751184084037,-0.0059788817523249715,False
67ED3537,DE GmbH,AR,Finance,47359.0,CNY,0.1549,7335.91,USD,2024-07-21,2024-10-23,4587,94,8.900673052044784,-0.0052975993270405475,False
AF8C5DCC,DE GmbH,AP,HR,30017.93,JPY,0.0066,198.12,USD,2025-05-27,2025-06-23,4068,27,5.293907658059337,-0.004331480495254336,False
0627C376,FR SAS,Intercompany,R&D,10413.0,EUR,1.0643,11082.56,USD,2025-04-24,2025-05-23,4453,29,9.313218208334588,-0.010426355492504147,False
041F75EE,DE GmbH,AP,Manufacturing,12173.6,EUR,1.127,13719.65,USD,2024-05-28,2024-06-16,4142,19,9.526657276250958,-0.011213088540426575,False
238227CE,UK PLC,Intercompany,Finance,57589.9,GBP,1.2628,72724.53,USD,2025-04-16,2025-08-04,4292,110,11.194447771064588,-0.007272762995062243,False
BA973071,JP Ltd,Intercompany,IT,6752.9,CNY,0.1395,942.03,USD,2024-07-29,2024-09-07,4853,40,6.849098095489035,-0.004317844649824931,False
E7046A38,JP Ltd,AP,HR,41502.09,JPY,0.0066,273.91,USD,2024-09-29,2025-01-25,4461,118,5.616443771373892,0.0009271153041097713,True
3F7E62A7,UK PLC,AP,HR,6374.69,CNY,0.1474,939.63,USD,2024-03-29,2024-04-14,4024,16,6.846549863537731,-0.00176175237684284,False
DCCC0D4C,JP Ltd,AR,R&D,39065.09,AUD,0.7075,27638.55,USD,2024-10-28,2024-11-13,4997,16,10.227002996996541,-0.007200059409677273,False
4D01CC74,DE GmbH,Intercompany,Sales,31443.07,CAD,0.8148,25619.81,USD,2024-08-13,2024-11-10,4153,89,10.151160190876011,-0.007894237736756737,False
4D426FB6,FR SAS,AR,IT,16260.01,CHF,1.0536,17131.55,USD,2024-01-09,2024-03-01,4531,52,9.748735441885605,-0.004676968768618284,False
76014634,UK PLC,Intercompany,Finance,1616.95,GBP,1.3332,2155.72,USD,2024-11-19,2025-03-10,4255,111,7.676343828041932,-0.001631088915373169,False
E8B85E69,DE GmbH,AR,Finance,19309.68,EUR,1.1403,22018.83,USD,2025-05-30,2025-07-11,4408,42,9.999698689992556,-0.00911069991209007,False
1479CA66,UK PLC,AR,Sales,10204.15,GBP,1.2607,12864.37,USD,2024-02-25,2024-06-05,4096,101,9.462294484504376,-0.003391959070099093,False
0B2ECEE8,AU Pty,Intercompany,Manufacturing,17573.3,CNY,0.1471,2585.03,USD,2024-05-02,2024-07-18,4419,77,7.857879160192587,-0.009622041525044922,False
65841F29,CA Corp,AR,HR,24593.48,USD,1.0,24593.48,USD,2024-06-15,2024-08-31,4082,77,10.110277306497295,-0.010095910250963902,False
BDC92E0C,DE GmbH,Intercompany,Sales,80404.61,GBP,1.3348,107324.07,USD,2024-05-16,2024-07-16,4722,61,11.5836175453171,-0.007984373501595088,False
1DD233E0,CA Corp,AP,IT,50429.8,GBP,1.293,65205.73,USD,2024-02-09,2024-03-17,4697,37,11.085317963446734,-0.00397521806003498,False
BAA7438E,JP Ltd,AP,HR,46953.32,CNY,0.1466,6883.36,USD,2025-05-10,2025-07-21,4263,72,8.837007451141307,-0.006012722833548478,False
E9B557CD,US Inc,AP,R&D,3573.73,USD,1.0,3573.73,USD,2025-03-19,2025-04-23,4184,35,8.181644927800466,-0.008819056727292718,False
4D1D35B7,DE GmbH,AP,Manufacturing,32543.26,GBP,1.3315,43331.35,USD,2025-03-27,2025-07-22,4674,117,10.676654748204443,-0.009964584494972617,False
A94F7EF5,US Inc,AP,Sales,98560.73,USD,1.0,98560.73,USD,2025-05-13,2025-06-10,4291,28,11.49843833137304,-0.008692247526423336,False
D86120C6,FR SAS,AP,IT,53738.33,CNY,0.1542,8286.45,USD,2024-02-12,2024-04-03,4372,51,9.022497601293415,-0.00430543589926341,False
18B4AB5B,US Inc,AR,IT,33918.24,AUD,0.729,24726.4,USD,2024-06-12,2024-09-28,4617,108,10.115667219525342,-0.006506202051775656,False
2DA9B073,CA Corp,Intercompany,Finance,4565.99,USD,1.0,4565.99,USD,2025-04-27,2025-05-20,4527,23,8.426609623561406,-0.011545373847756779,False
08983BAA,US Inc,Intercompany,Manufacturing,57185.99,CHF,1.0643,60863.05,USD,2025-04-06,2025-06-16,4149,71,11.016397967408405,-0.007824160902810018,False
32E59C20,UK PLC,Intercompany,Finance,15054.39,CNY,0.1417,2133.21,USD,2024-05-31,2024-08-02,4333,63,7.665851833767964,-0.006038180170140295,False
8F364C6D,US Inc,Intercompany,Logistics,44666.78,JPY,0.0068,303.73,USD,2024-09-08,2024-11-10,4497,63,5.719426138644222,-0.005594740466076775,False
CCDAA6F7,DE GmbH,Intercompany,IT,9296.71,CAD,0.7205,6698.28,USD,2025-03-31,2025-05-26,4713,56,8.809755336917963,-0.009207259103225951,False
E08E2C94,AU Pty,AR,Manufacturing,39529.03,GBP,1.2661,50047.7,USD,2024-12-10,2025-02-03,4228,55,10.820751810380061,-0.009640860516783034,False
834B1F4D,UK PLC,Intercompany,HR,19561.46,CNY,0.1538,3008.55,USD,2024-06-02,2024-07-17,4065,45,8.009545844905304,-0.004191863792569028,False
71E25CB8,FR SAS,AP,Manufacturing,72182.52,AUD,0.6512,47005.26,USD,2024-07-31,2024-09-19,4454,50,10.758036063312359,-0.009114376367918675,False
1855EA8D,AU Pty,AR,Sales,4770.02,AUD,0.7063,3369.07,USD,2025-06-02,2025-08-26,4899,85,8.122688794644036,-0.009334670149571622,False
A072A098,JP Ltd,AR,R&D,8867.26,GBP,1.3182,11688.82,USD,2024-08-02,2024-09-24,4704,53,9.36647365657169,-0.009931314884074893,False
AD32DB8A,AU Pty,Intercompany,Manufacturing,54649.12,GBP,1.3222,72257.07,USD,2024-11-03,2024-12-18,4346,45,11.187999295238932,-0.00964684789822623,False
59D0CBBE,FR SAS,AP,HR,4761.41,USD,1.0,4761.41,USD,2025-01-06,2025-03-22,4482,75,8.468509121618599,-0.007851825243117339,False
EEEA1D8B,AU Pty,AR,IT,196871.55,CAD,0.8016,157812.23,USD,2024-07-21,2024-10-18,4367,89,11.96916752418369,-0.007415665380804626,False
4937DC53,US Inc,AP,Manufacturing,16630.06,CHF,1.1217,18653.94,USD,2024-07-21,2024-11-08,4200,110,9.833866269354187,-0.005882334383115084,False
B335FC38,DE GmbH,AR,HR,9907.74,CNY,0.1414,1400.95,USD,2024-10-05,2024-10-22,4387,17,7.245619403620495,-0.0028167351823526476,False
1309EFC4,FR SAS,Intercompany,Logistics,125993.22,CAD,0.7993,100706.38,USD,2024-07-25,2024-09-02,4852,39,11.519974363012356,-0.010632319563284587,False
746BA7CA,FR SAS,AP,Logistics,104197.09,CNY,0.1531,15952.57,USD,2025-05-06,2025-09-03,4547,120,9.677437907619446,-0.009324126368628893,False
2CE21F4C,CA Corp,AR,Manufacturing,12096.56,JPY,0.0069,83.47,USD,2024-08-10,2024-09-11,4032,32,4.436396441739405,-0.0033343869825247507,False
3FC94FC7,AU Pty,Intercompany,Finance,3622.33,CHF,1.1082,4014.27,USD,2025-04-10,2025-07-19,4900,100,8.297859871940501,-0.007348094555264584,False
BBCFB32E,US Inc,AP,Logistics,8433.77,AUD,0.6568,5539.3,USD,2024-03-01,2024-04-06,4305,36,8.619803929899732,-0.00938397260869972,False
3374D8BB,US Inc,AP,Sales,33052.42,CHF,1.1423,37755.78,USD,2024-04-01,2024-07-13,4523,103,10.538920341199553,-0.007011829353445298,False
CF05ED5B,US Inc,Intercompany,Manufacturing,6651.73,USD,1.0,6651.73,USD,2024-11-15,2024-12-20,4266,35,8.802782575722816,-0.009450123687304302,False
5CE6693F,US Inc,AR,Manufacturing,11906.05,AUD,0.7463,8885.49,USD,2024-02-23,2024-04-10,4995,47,9.092287424896988,-0.006134936703229565,False
42730FC4,AU Pty,AR,HR,51004.39,USD,1.0,51004.39,USD,2024-10-02,2024-10-20,4114,18,10.839686592396571,-0.007384445908791115,False
3BA1C620,US Inc,AP,R&D,30507.4,USD,1.0,30507.4,USD,2024-04-09,2024-06-16,4173,68,10.325757334513241,-0.011386260931527892,False
40B075B9,AU Pty,Intercompany,R&D,10545.63,CNY,0.1455,1534.39,USD,2024-10-12,2024-12-31,4186,80,7.336539699411797,-0.008874345170859277,False
075FBF6B,DE GmbH,Intercompany,Logistics,33371.05,CHF,1.0977,36631.4,USD,2025-06-02,2025-06-21,4939,19,10.508688373692035,-0.010865086650496736,False
6D202EEB,US Inc,AP,IT,11462.12,AUD,0.6873,7877.92,USD,2024-03-20,2024-05-29,4752,70,8.971946117621352,-0.007468863347138699,False
B3026630,US Inc,AP,Manufacturing,12272.65,CHF,1.1053,13564.96,USD,2024-02-21,2024-04-26,4050,65,9.515318992953837,-0.007199115395220945,False
A0671C4E,JP Ltd,AP,Manufacturing,10260.74,AUD,0.6923,7103.51,USD,2025-02-25,2025-06-06,4699,101,8.868485072635728,-0.0066765938309650275,False
D8170899,AU Pty,AR,Finance,60192.09,CAD,0.8024,48298.13,USD,2024-10-20,2024-11-20,4235,31,10.785168827056077,-0.009144856745822216,False
A5EF529E,CA Corp,AP,Logistics,103279.63,CHF,1.1282,116520.08,USD,2024-05-25,2024-08-22,4470,89,11.665827479825472,-0.009556029996741322,False
4AF4F17B,JP Ltd,Intercompany,Finance,15548.93,JPY,0.0068,105.73,USD,2025-04-07,2025-08-03,4147,118,4.670302280925873,0.0019376720862809282,True
099ED2D7,JP Ltd,AP,IT,52822.95,EUR,1.0782,56953.7,USD,2025-02-24,2025-06-22,4932,118,10.950011494003837,-0.007246466249669459,False
2F36B80B,CA Corp,Intercompany,HR,57855.17,CNY,0.1519,8788.2,USD,2025-03-29,2025-04-27,4445,29,9.081278974023112,-0.00643106464986376,False
8F7A336B,JP Ltd,AP,HR,251393.3,CNY,0.1536,38614.01,USD,2025-05-27,2025-07-04,4422,38,10.561396339970054,-0.000605606912272183,False
AA8CCEAC,UK PLC,AR,Manufacturing,125923.32,GBP,1.2782,160955.19,USD,2025-03-05,2025-04-30,4881,56,11.988887495136224,-0.006035654381545408,False
6B47E332,UK PLC,Intercompany,Logistics,14279.84,CNY,0.1415,2020.6,USD,2024-11-22,2024-12-14,4777,22,7.611644556073984,-0.007897028059576483,False
A1EFF548,DE GmbH,AP,IT,5967.07,CNY,0.1518,905.8,USD,2024-11-16,2025-02-16,4009,92,6.809921918633374,-0.0040729138331487835,False
8542C19B,FR SAS,Intercompany,Sales,44725.16,EUR,1.1308,50575.21,USD,2024-01-23,2024-03-17,4848,54,10.831236586613814,-0.011051809945717361,False
4DF6A103,FR SAS,AP,Manufacturing,36707.57,CNY,0.1358,4984.89,USD,2025-01-23,2025-03-29,4159,65,8.514367202067174,-0.008586211172222802,False
E1D965D9,UK PLC,Intercompany,HR,142188.84,GBP,1.2627,179541.85,USD,2025-04-24,2025-07-29,4780,96,12.098169177084657,-0.0031883931025664114,False
4F993DC3,FR SAS,AP,Logistics,92647.13,CHF,1.1368,105321.26,USD,2024-10-11,2024-12-30,4703,80,11.564780071792475,-0.009706769703944296,False
AC109A79,US Inc,AP,R&D,34367.44,GBP,1.2699,43643.21,USD,2025-03-04,2025-05-10,4151,67,10.683825906421372,-0.009358035698037837,False
65F92A33,JP Ltd,AR,IT,48226.25,GBP,1.2702,61256.98,USD,2024-05-04,2024-07-15,4369,72,11.022849405634812,-0.003248608088908811,False
A3053642,US Inc,Intercompany,R&D,38636.83,CAD,0.7638,29510.81,USD,2025-04-03,2025-05-12,4894,39,10.292545801196693,-0.01115774642816103,False
16E0E732,JP Ltd,Intercompany,Logistics,39890.24,AUD,0.732,29199.66,USD,2024-11-15,2025-03-12,4401,117,10.281946590740661,-0.010034512754392877,False
24C820D3,AU Pty,Intercompany,IT,44282.77,JPY,0.0074,327.69,USD,2024-11-25,2025-03-08,4484,103,5.795115057329384,-0.0031991723683325035,False
5B85191C,UK PLC,AR,Manufacturing,54344.92,CAD,0.8124,44149.81,USD,2024-11-22,2024-12-09,4557,17,10.695366552409677,-0.00790356501026418,False
119566CD,FR SAS,Intercompany,Sales,20974.1,AUD,0.7264,15235.59,USD,2024-11-29,2024-12-22,4828,23,9.631455050923297,-0.004964823688940856,False
CDA3C81C,US Inc,AP,R&D,2670.79,CNY,0.1536,410.23,USD,2024-04-07,2024-06-12,4767,66,6.019152668678152,-0.006995932363121959,False
2A69C89C,DE GmbH,AP,Logistics,54098.2,USD,1.0,54098.2,USD,2024-07-11,2024-09-14,4946,65,10.898574677294555,-0.015524215902067207,False
BF0AF20C,UK PLC,AP,R&D,6315.81,AUD,0.7456,4709.07,USD,2024-07-31,2024-10-10,4877,71,8.457458048895779,-0.005527016344301028,False
DC35B064,CA Corp,Intercompany,Sales,20075.41,CNY,0.1445,2900.9,USD,2024-04-16,2024-08-06,4383,112,7.973120973856611,-0.0058509247668227515,False
9FCC364E,CA Corp,AR,R&D,23377.7,AUD,0.7284,17028.32,USD,2025-03-09,2025-05-16,4373,68,9.742691843323415,-0.008463380367306206,False
7ED04190,FR SAS,Intercompany,Logistics,8284.46,AUD,0.7152,5925.05,USD,2025-02-21,2025-03-22,4022,29,8.687113165492448,-0.010327643328744807,False
1E26E2A2,AU Pty,AR,Finance,11677.21,CNY,0.1415,1652.33,USD,2025-04-24,2025-07-14,4725,81,7.410546714919799,-0.0072022506398353725,False
A8CC727F,DE GmbH,Intercompany,R&D,62176.65,EUR,1.1301,70265.83,USD,2025-01-13,2025-02-01,4354,19,11.160055131456712,-0.009524034131932091,False
1DF83CE0,JP Ltd,AR,IT,73546.91,JPY,0.0074,544.25,USD,2024-08-01,2024-10-21,4632,81,6.301244405081738,-0.0007077465427934304,False
F6D28FBF,FR SAS,AR,HR,11845.02,CHF,1.0501,12438.46,USD,2024-09-13,2024-10-27,4253,44,9.428628956990872,-0.007420038769608173,False
CC7E50AA,AU Pty,Intercompany,HR,14435.04,EUR,1.074,15503.23,USD,2025-06-13,2025-07-22,4300,39,9.648868168901833,-0.009774493170554288,False
4D7ABBB1,DE GmbH,Intercompany,R&D,10611.33,GBP,1.2687,13462.59,USD,2024-10-25,2024-11-13,4962,19,9.507744283832414,-0.009147123346102515,False
9C25C531,JP Ltd,AP,HR,8783.86,JPY,0.007,61.49,USD,2024-09-15,2024-11-22,4862,68,4.135006543940991,0.001624238170932324,True
262065B5,FR SAS,Intercompany,R&D,9515.46,EUR,1.0512,10002.65,USD,2024-07-25,2024-10-17,4902,84,9.210705305379888,-0.01232090702609584,False
C8CF83E6,JP Ltd,Intercompany,Sales,76495.08,EUR,1.1173,85467.95,USD,2025-04-13,2025-07-30,4860,108,11.355908431072317,-0.007482998412162434,False
A832FDD4,FR SAS,AR,R&D,7509.48,USD,1.0,7509.48,USD,2025-03-21,2025-04-13,4266,23,8.924054657496011,-0.010542563043526298,False
1C7367CD,CA Corp,Intercompany,R&D,133907.67,EUR,1.0984,147084.18,USD,2024-12-06,2025-02-20,4748,76,11.89876715372351,-0.009998157117949547,False
9FFB1D79,US Inc,AP,R&D,13442.59,GBP,1.3461,18095.07,USD,2024-05-18,2024-09-05,4546,110,9.8034500666066,-0.007448987400188012,False
C88FC6F1,AU Pty,AP,Logistics,8948.99,JPY,0.0069,61.75,USD,2024-04-09,2024-08-06,4912,119,4.139158578011894,-0.004998062290835992,False
88ADE904,US Inc,AR,IT,17209.31,CHF,1.1452,19708.1,USD,2025-06-20,2025-09-25,4202,97,9.888835737003763,-0.004390913022920218,False
DB006345,CA Corp,AP,R&D,40195.76,CAD,0.7485,30086.53,USD,2024-06-09,2024-07-11,4491,32,10.311866079182646,-0.012712321117000325,False
35B31F4F,AU Pty,AR,HR,46928.1,JPY,0.007,328.5,USD,2024-04-28,2024-08-18,4515,112,5.797576353942562,0.00216425743202342,True
0A047617,UK PLC,Intercompany,Finance,13742.25,EUR,1.0689,14689.09,USD,2025-03-04,2025-06-12,4534,100,9.594928395765901,-0.009351289495193704,False
2C2F48A5,FR SAS,AP,Sales,16540.07,EUR,1.099,18177.54,USD,2025-06-04,2025-10-01,4903,119,9.807997056475804,-0.008521174591958891,False
8C65DB19,AU Pty,AR,Finance,10898.63,CNY,0.1431,1559.59,USD,2025-03-16,2025-04-19,4032,34,7.352819233870256,-0.007020498289277199,False
CAFD2631,AU Pty,Intercompany,Finance,947.83,GBP,1.2557,1190.19,USD,2024-04-11,2024-07-26,4139,106,7.082708086438658,-0.004543529995555684,False
27E6D312,CA Corp,Intercompany,Finance,67967.88,GBP,1.2627,85823.04,USD,2024-02-14,2024-03-27,4223,42,11.360054432711339,-0.007563383949777902,False
B4F7095E,AU Pty,AP,Finance,23785.27,EUR,1.1299,26874.98,USD,2024-12-20,2025-02-01,4705,43,10.198988229881406,-0.009904499274818401,False
F32B3EA0,UK PLC,AP,Finance,14328.91,AUD,0.6824,9778.05,USD,2024-08-17,2024-09-05,4879,19,9.187997621296443,-0.006705950019696316,False
4292C034,CA Corp,Intercompany,Logistics,12612.49,JPY,0.0069,87.03,USD,2024-10-08,2024-12-21,4400,74,4.4776776654728145,-0.004915307507497857,False
3F678EB8,FR SAS,Intercompany,IT,38608.9,CAD,0.7349,28373.68,USD,2025-04-13,2025-06-30,4187,78,10.253252477187072,-0.009140555995497734,False
D9ED8307,AU Pty,AP,R&D,89386.81,EUR,1.099,98236.1,USD,2025-06-12,2025-07-28,4545,46,11.495139223401285,-0.010628048162669934,False
2A5E8923,AU Pty,AP,Logistics,13043.94,CHF,1.0505,13702.66,USD,2024-03-19,2024-05-28,4719,70,9.525418229421803,-0.011195459295463006,False
A3A63A8C,AU Pty,AR,HR,8384.18,CHF,1.1172,9366.81,USD,2025-01-12,2025-02-16,4757,35,9.145034623261456,-0.0048711420444566,False
62F68BD1,JP Ltd,Intercompany,Manufacturing,31905.34,EUR,1.1376,36295.51,USD,2025-04-27,2025-07-02,4464,66,10.499476872380194,-0.010862598185483352,False
C29270CD,UK PLC,Intercompany,R&D,4865.91,CHF,1.0963,5334.5,USD,2025-01-08,2025-04-19,4275,101,8.582137880056619,-0.009061002496469905,False
F2D91D3C,JP Ltd,AR,Manufacturing,38562.99,JPY,0.0069,266.08,USD,2024-10-23,2024-11-17,4201,25,5.587548238989668,0.002270938723883731,True
EF753572,AU Pty,Intercompany,Finance,30031.8,EUR,1.116,33515.49,USD,2025-02-14,2025-05-15,4762,90,10.419792835509348,-0.012549577259768407,False
0A91E168,DE GmbH,Intercompany,Manufacturing,5304.47,EUR,1.054,5590.91,USD,2024-09-17,2025-01-04,4584,109,8.629076189363529,-0.011616342802818203,False
